cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6533259,SNI20220512-291,12/5/2022,Print,SNI20220512-291,SNI-615,SNI-615,,,IDR,"Rp5.517.421,56",5517421.56,,546772,,,5517421.56
6533260,SNI20220513-363,13/5/2022,Print,SNI20220513-363,17030,SNI-439,,,IDR,"Rp24.893.224,92",24893224.92,,2466896,,,24893224.92
6533261,SNI20220513-364,13/5/2022,Print,SNI20220513-364,10920,SNI-963,,,IDR,"Rp449.022,92",449022.92,,44498,,,449022.92
6533262,SNI20220513-365,13/5/2022,Print,SNI20220513-365,SNI-964,SNI-964,,,IDR,"Rp662.294,43",662294.43,,65629,,,662294.43
6533263,SNI20220513-366,13/5/2022,Print,SNI20220513-366,SNI-965,SNI-965,,,IDR,"Rp1.110.808,48",1110808.48,,110075,,,1110808.48
6533264,SNI20220513-367,13/5/2022,Print,SNI20220513-367,SNI-122,SNI-122,,,IDR,"Rp9.799.920,32",9799920.32,,971163,,,9799920.32
6533265,SNI20220513-368,13/5/2022,Print,SNI20220513-368,137919,SNI-903,,,IDR,"Rp178.497,89",178497.89,,17687,,,178497.89
6533266,SNI20220513-369,13/5/2022,Print,SNI20220513-369,48023,SNI-900,,,IDR,"Rp133.128,80",133128.8,,13192,,,133128.8
6533267,SNI20220513-370,13/5/2022,Print,SNI20220513-370,SNI-558,SNI-558,,,IDR,"Rp359.939,16",359939.16,,35665,,,359939.16
6533268,SNI20220513-371,13/5/2022,Print,SNI20220513-371,160472,SNI-124,,,IDR,"Rp132.441,78",132441.78,,13125,,,132441.78
6533269,SNI20220513-372,13/5/2022,Print,SNI20220513-372,179149,SNI-033,,,IDR,"Rp243.510,74",243510.74,,24125,,,243510.74
6533270,SNI20220513-373,13/5/2022,Print,SNI20220513-373,SNI-123,SNI-123,,,IDR,"Rp905.022,42",905022.42,,89687,,,905022.42
6533271,SNI20220513-374,13/5/2022,Print,SNI20220513-374,SNI-966,SNI-966,,,IDR,"Rp622.411,54",622411.54,,61682,,,622411.54
6533272,SNI20220513-375,13/5/2022,Print,SNI20220513-375,SNI-913,SNI-913,,,IDR,"Rp226.824,60",226824.6,,22475,,,226824.6
6533273,SNI20220513-376,13/5/2022,Print,SNI20220513-376,SNI-208,SNI-208,,,IDR,"Rp408.285,30",408285.3,,40457,,,408285.3
6533274,SNI20220513-377,13/5/2022,Print,SNI20220513-377,SNI-257,SNI-257,,,IDR,"Rp181.478,38",181478.38,,17983,,,181478.38
6533275,SNI20220513-378,13/5/2022,Print,SNI20220513-378,SNI-146,SNI-146,,,IDR,"Rp81.162,38",81162.38,,8043,,,81162.38
6533276,SNI20220513-379,13/5/2022,Print,SNI20220513-379,SNI-550,SNI-550,,,IDR,"Rp121.768,59",121768.59,,12066,,,121768.59
6533277,SNI20220514-453,14/5/2022,Print,SNI20220514-453,SNI-967,SNI-967,,,IDR,"Rp20.644.975,09",20644975.09,,2045899,,,20644975.09
6533278,SNI20220514-454,14/5/2022,Print,SNI20220514-454,SNI-488,SNI-488,,,IDR,"Rp8.275.488,28",8275488.28,,820094,,,8275488.28
6533279,SNI20220514-455,14/5/2022,Print,SNI20220514-455,SNI-088,SNI-088,,,IDR,"Rp12.201.895,36",12201895.36,,1209196,,,12201895.36
6533280,SNI20220514-456,14/5/2022,Print,SNI20220514-456,9626,SNI-859,,,IDR,"Rp7.013.921,35",7013921.35,,695075,,,7013921.35
6533281,SNI20220514-457,14/5/2022,Print,SNI20220514-457,SNI-108,SNI-108,,,IDR,"Rp182.268,84",182268.84,,18062,,,182268.84
6533282,SNI20220514-458,14/5/2022,Print,SNI20220514-458,SNI-256,SNI-256,,,IDR,"Rp365.469,54",365469.54,,36216,,,365469.54
6533283,SNI20220514-459,14/5/2022,Print,SNI20220514-459,171942,SNI-574,,,IDR,"Rp489.035,82",489035.82,,48460,,,489035.82
6533284,SNI20220514-460,14/5/2022,Print,SNI20220514-460,SNI-112,SNI-112,,,IDR,"Rp118.750,68",118750.68,,11768,,,118750.68
6533285,SNI20220514-461,14/5/2022,Print,SNI20220514-461,163645,SNI-773,,,IDR,"Rp178.911,39",178911.39,,17731,,,178911.39
6533286,SNI20220514-462,14/5/2022,Print,SNI20220514-462,175484,SNI-580,,,IDR,"Rp174.909,59",174909.59,,17331,,,174909.59
6533287,SNI20220514-463,14/5/2022,Print,SNI20220514-463,131746,SNI-228,,,IDR,"Rp272.189,52",272189.52,,26970,,,272189.52
6533288,SNI20220514-464,14/5/2022,Print,SNI20220514-464,JBG-189,SNI-861,,,IDR,"Rp352.740,68",352740.68,,34952,,,352740.68
6533289,SNI20220514-465,14/5/2022,Print,SNI20220514-465,SNI-494,SNI-494,,,IDR,"Rp220.887,50",220887.5,,21888,,,220887.5
6533290,SNI20220514-466,14/5/2022,Print,SNI20220514-466,SNI-649,SNI-649,,,IDR,"Rp356.639,84",356639.84,,35339,,,356639.84
6533291,SNI20220514-467,14/5/2022,Print,SNI20220514-467,SNI-475,SNI-475,,,IDR,"Rp635.108,88",635108.88,,62930,,,635108.88
6533292,SNI20220517-539,17/5/2022,Print,SNI20220517-539,SNI-399,SNI-399,,,IDR,"Rp93.292,05",93292.05,,9246,,,93292.05
6533293,SNI20220517-540,17/5/2022,Print,SNI20220517-540,SNI-199,SNI-199,,,IDR,"Rp890.014,97",890014.97,,88203,,,890014.97
6533314,SNI20220517-541,17/5/2022,Print,SNI20220517-541,SNI-968,SNI-968,,,IDR,"Rp8.711.040,39",8711040.39,,863256,,,8711040.39
6533294,SNI20220517-542,17/5/2022,Print,SNI20220517-542,SNI-325,SNI-325,,,IDR,"Rp193.050,97",193050.97,,19129,,,193050.97
6533295,SNI20220517-543,17/5/2022,Print,SNI20220517-543,SNI-947,SNI-947,,,IDR,"Rp1.134.135,24",1134135.24,,112399,,,1134135.24
6533296,SNI20220517-544,17/5/2022,Print,SNI20220517-544,8929,SNI-346,,,IDR,"Rp214.461,39",214461.39,,21250,,,214461.39
6533297,SNI20220517-545,17/5/2022,Print,SNI20220517-545,SNI-345,SNI-345,,,IDR,"Rp583.724,44",583724.44,,57837,,,583724.44
6533298,SNI20220517-546,17/5/2022,Print,SNI20220517-546,SNI-344,SNI-344,,,IDR,"Rp239.649,57",239649.57,,23746,,,239649.57
6533299,SNI20220517-547,17/5/2022,Print,SNI20220517-547,SNI-326,SNI-326,,,IDR,"Rp205.414,51",205414.51,,20355,,,205414.51
6533300,SNI20220517-548,17/5/2022,Print,SNI20220517-548,4569,SNI-949,,,IDR,"Rp1.723.625,02",1723625.02,,170809,,,1723625.02
6533301,SNI20220517-549,17/5/2022,Print,SNI20220517-549,SNI-587,SNI-587,,,IDR,"Rp89.803,76",89803.76,,8898,,,89803.76
6533302,SNI20220517-550,17/5/2022,Print,SNI20220517-550,SNI-487,SNI-487,,,IDR,"Rp134.705,64",134705.64,,13347,,,134705.64
6533303,SNI20220517-551,17/5/2022,Print,SNI20220517-551,JBG-824,SNI-340,,,IDR,"Rp1.019.023,64",1019023.64,,100984,,,1019023.64
6533304,SNI20220517-552,17/5/2022,Print,SNI20220517-552,SNI-577,SNI-577,,,IDR,"Rp217.928,65",217928.65,,21596,,,217928.65
6533305,SNI20220517-553,17/5/2022,Print,SNI20220517-553,25703,SNI-714,,,IDR,"Rp325.996,85",325996.85,,32304,,,325996.85
6533306,SNI20220517-554,17/5/2022,Print,SNI20220517-554,SNI-323,SNI-323,,,IDR,"Rp172.834,28",172834.28,,17126,,,172834.28
6533307,SNI20220517-555,17/5/2022,Print,SNI20220517-555,6192,SNI-311,,,IDR,"Rp119.983,00",119983,,11889,,,119983
6533308,SNI20220517-556,17/5/2022,Print,SNI20220517-556,SNI-255,SNI-255,,,IDR,"Rp3.086.860,15",3086860.15,,305906,,,3086860.15
6533309,SNI20220517-557,17/5/2022,Print,SNI20220517-557,SNI-339,SNI-339,,,IDR,"Rp424.571,67",424571.67,,42070,,,424571.67
6533310,SNI20220517-558,17/5/2022,Print,SNI20220517-558,6821,SNI-155,,,IDR,"Rp1.532.818,59",1532818.59,,151902,,,1532818.59
6533311,SNI20220517-559,17/5/2022,Print,SNI20220517-559,5440,SNI-324,,,IDR,"Rp8.275.488,28",8275488.28,,820094,,,8275488.28
6533312,SNI20220517-560,17/5/2022,Print,SNI20220517-560,SNI-927,SNI-927,,,IDR,"Rp16.144.755,61",16144755.61,,1599932,,,16144755.61
6533315,SNI20220517-561,17/5/2022,Print,SNI20220517-561,SNI-720,SNI-720,,,IDR,"Rp531.987,11",531987.11,,52719,,,531987.11
6533313,SNI20220517-562,17/5/2022,Print,SNI20220517-562,SNI-919,SNI-919,,,IDR,"Rp50.538.828,55",50538828.55,,5008352,,,50538828.55
6533344,SNI20220518-538,18/5/2022,Print,SNI20220518-538,SNI-320,SNI-320,,,IDR,"Rp5.879.953,83",5879953.83,,582700,,,5879953.83
6533316,SNI20220518-570,18/5/2022,Print,SNI20220518-570,JBR-606,SNI-092,,,IDR,"Rp288.275,84",288275.84,,28568,,,288275.84
6533317,SNI20220518-571,18/5/2022,Print,SNI20220518-571,SNI-029,SNI-029,,,IDR,"Rp401.635,58",401635.58,,39799,,,401635.58
6533318,SNI20220518-572,18/5/2022,Print,SNI20220518-572,43849,SNI-759,,,IDR,"Rp21.299.106,34",21299106.34,,2110722,,,21299106.34
6533319,SNI20220518-573,18/5/2022,Print,SNI20220518-573,KDR-1013,SNI-093,,,IDR,"Rp70.427,16",70427.16,,6980,,,70427.16
6533320,SNI20220518-574,18/5/2022,Print,SNI20220518-574,SNI-520,SNI-520,,,IDR,"Rp5.865.526,23",5865526.23,,581270,,,5865526.23
6533321,SNI20220518-575,18/5/2022,Print,SNI20220518-575,SNI-519,SNI-519,,,IDR,"Rp624.066,10",624066.1,,61845,,,624066.1
6533322,SNI20220518-576,18/5/2022,Print,SNI20220518-576,SNI-013,SNI-961,,,IDR,"Rp224.509,40",224509.4,,22245,,,224509.4
6533323,SNI20220518-577,18/5/2022,Print,SNI20220518-577,124693,SNI-266,,,IDR,"Rp107.705,84",107705.84,,10673,,,107705.84
6533324,SNI20220518-578,18/5/2022,Print,SNI20220518-578,SNI-265,SNI-265,,,IDR,"Rp232.468,69",232468.69,,23037,,,232468.69
6533325,SNI20220518-579,18/5/2022,Print,SNI20220518-579,JBR-329,SNI-263,,,IDR,"Rp725.251,29",725251.29,,71871,,,725251.29
6533326,SNI20220518-580,18/5/2022,Print,SNI20220518-580,SNI-020,SNI-020,,,IDR,"Rp239.353,72",239353.72,,23718,,,239353.72
6533327,SNI20220518-581,18/5/2022,Print,SNI20220518-581,3389,SNI-585,,,IDR,"Rp92.349,10",92349.1,,9152,,,92349.1
6533328,SNI20220518-582,18/5/2022,Print,SNI20220518-582,130473,SNI-264,,,IDR,"Rp381.758,92",381758.92,,37832,,,381758.92
6533329,SNI20220518-583,18/5/2022,Print,SNI20220518-583,SNI-908,SNI-908,,,IDR,"Rp768.867,72",768867.72,,76190,,,768867.72
6533330,SNI20220518-584,18/5/2022,Print,SNI20220518-584,SNI-009,SNI-061,,,IDR,"Rp90.739,18",90739.18,,8991,,,90739.18
6533331,SNI20220518-585,18/5/2022,Print,SNI20220518-585,15478,SNI-607,,,IDR,"Rp1.014.723,34",1014723.34,,100557,,,1014723.34
6533332,SNI20220518-586,18/5/2022,Print,SNI20220518-586,SNI-303,SNI-303,,,IDR,"Rp307.673,04",307673.04,,30489,,,307673.04
6533345,SNI20220518-587,18/5/2022,Print,SNI20220518-587,SNI-914,SNI-914,,,IDR,"Rp34.091.213,11",34091213.11,,3378408,,,34091213.11
6533333,SNI20220518-588,18/5/2022,Print,SNI20220518-588,52913,SNI-627,,,IDR,"Rp2.687.049,46",2687049.46,,266285,,,2687049.46
6533334,SNI20220518-589,18/5/2022,Print,SNI20220518-589,51672,SNI-491,,,IDR,"Rp6.816.374,00",6816374,,675497,,,6816374
6533335,SNI20220518-590,18/5/2022,Print,SNI20220518-590,SNI-027,SNI-848,,,IDR,"Rp1.914.019,38",1914019.38,,189679,,,1914019.38
6533336,SNI20220518-591,18/5/2022,Print,SNI20220518-591,KDR-500,SNI-075,,,IDR,"Rp8.201.788,73",8201788.73,,812790,,,8201788.73
6533337,SNI20220518-592,18/5/2022,Print,SNI20220518-592,SNI-919,SNI-919,,,IDR,"Rp26.786.450,04",26786450.04,,2654515,,,26786450.04
6533338,SNI20220518-593,18/5/2022,Print,SNI20220518-593,KDR-500,SNI-317,,,IDR,"Rp7.671.623,54",7671623.54,,760252,,,7671623.54
6533339,SNI20220518-594,18/5/2022,Print,SNI20220518-594,140681,SNI-153,,,IDR,"Rp5.444.398,65",5444398.65,,539534,,,5444398.65
6533340,SNI20220518-595,18/5/2022,Print,SNI20220518-595,SNI-078,SNI-078,,,IDR,"Rp11.542.129,07",11542129.07,,1143816,,,11542129.07
6533341,SNI20220518-596,18/5/2022,Print,SNI20220518-596,SNI-384,SNI-384,,,IDR,"Rp13.133.173,66",13133173.66,,1301486,,,13133173.66
6533342,SNI20220518-597,18/5/2022,Print,SNI20220518-597,SNI-122,SNI-122,,,IDR,"Rp17.639.858,42",17639858.42,,1748096,,,17639858.42
6533343,SNI20220518-598,18/5/2022,Print,SNI20220518-598,SNI-149,SNI-149,,,IDR,"Rp31.577.520,88",31577520.88,,3129304,,,31577520.88
6533346,SNI20220518-599,18/5/2022,Print,SNI20220518-599,SNI-954,SNI-954,,,IDR,"Rp197.994,00",197994,,19621,,,197994
6533347,SNI20220519-610,19/5/2022,Print,SNI20220519-610,SNI-029,SNI-029,,,IDR,"Rp90.730,86",90730.86,,8992,,,90730.86
6533348,SNI20220519-611,19/5/2022,Print,SNI20220519-611,SNI-063,SNI-063,,,IDR,"Rp701.394,80",701394.8,,69508,,,701394.8
6533349,SNI20220519-612,19/5/2022,Print,SNI20220519-612,114511,SNI-156,,,IDR,"Rp285.796,60",285796.6,,28322,,,285796.6
6533350,SNI20220519-613,19/5/2022,Print,SNI20220519-613,SNI-327,SNI-327,,,IDR,"Rp674.480,24",674480.24,,66839,,,674480.24
6533351,SNI20220519-614,19/5/2022,Print,SNI20220519-614,SNI-333,SNI-333,,,IDR,"Rp814.522,30",814522.3,,80721,,,814522.3
6533352,SNI20220519-615,19/5/2022,Print,SNI20220519-615,SNI-402,SNI-402,,,IDR,"Rp374.661,70",374661.7,,37128,,,374661.7
6533353,SNI20220519-616,19/5/2022,Print,SNI20220519-616,SNI-331,SNI-331,,,IDR,"Rp2.165.795,97",2165795.97,,214630,,,2165795.97
6533354,SNI20220519-617,19/5/2022,Print,SNI20220519-617,28810,SNI-196,,,IDR,"Rp1.063.975,23",1063975.23,,105439,,,1063975.23
6533355,SNI20220519-618,19/5/2022,Print,SNI20220519-618,SNI-918,SNI-918,,,IDR,"Rp11.796.321,84",11796321.84,,1169005,,,11796321.84
6533356,SNI20220519-619,19/5/2022,Print,SNI20220519-619,SNI-510,SNI-510,,,IDR,"Rp13.809.890,93",13809890.93,,1368549,,,13809890.93
6533357,SNI20220519-620,19/5/2022,Print,SNI20220519-620,SNI-309,SNI-309,,,IDR,"Rp446.071,06",446071.06,,44202,,,446071.06
6533358,SNI20220519-621,19/5/2022,Print,SNI20220519-621,SNI-306,SNI-306,,,IDR,"Rp8.928.816,03",8928816.03,,884838,,,8928816.03
6533359,SNI20220519-622,19/5/2022,Print,SNI20220519-622,SNI-488,SNI-488,,,IDR,"Rp16.561.873,96",16561873.96,,1641269,,,16561873.96
6533360,SNI20220519-623,19/5/2022,Print,SNI20220519-623,SNI-586,SNI-586,,,IDR,"Rp1.959.985,28",1959985.28,,194234,,,1959985.28
6533361,SNI20220519-624,19/5/2022,Print,SNI20220519-624,166726,SNI-371,,,IDR,"Rp3.048.864,21",3048864.21,,302140,,,3048864.21
6533362,SNI20220519-625,19/5/2022,Print,SNI20220519-625,SNI-618,SNI-618,,,IDR,"Rp67.853,80",67853.8,,6723,,,67853.8
6533363,SNI20220519-626,19/5/2022,Print,SNI20220519-626,16533,SNI-408,,,IDR,"Rp226.825,64",226825.64,,22478,,,226825.64
6533364,SNI20220519-627,19/5/2022,Print,SNI20220519-627,SNI-401,SNI-401,,,IDR,"Rp70.425,12",70425.12,,6976,,,70425.12
6533365,SNI20220519-628,19/5/2022,Print,SNI20220519-628,SNI-170,SNI-170,,,IDR,"Rp644.224,44",644224.44,,63841,,,644224.44
6533366,SNI20220519-629,19/5/2022,Print,SNI20220519-629,SNI-400,SNI-400,,,IDR,"Rp362.920,38",362920.38,,35962,,,362920.38
6533367,SNI20220519-630,19/5/2022,Print,SNI20220519-630,119200,SNI-050,,,IDR,"Rp978.074,83",978074.83,,96928,,,978074.83
6533368,SNI20220519-631,19/5/2022,Print,SNI20220519-631,SNI-232,SNI-232,,,IDR,"Rp550.464,34",550464.34,,54552,,,550464.34
6533369,SNI20220520-703,20/5/2022,Print,SNI20220520-703,51672,SNI-614,,,IDR,"Rp172.820,77",172820.77,,17126,,,172820.77
6533370,SNI20220520-704,20/5/2022,Print,SNI20220520-704,SNI-199,SNI-199,,,IDR,"Rp297.016,02",297016.02,,29435,,,297016.02
6533371,SNI20220520-705,20/5/2022,Print,SNI20220520-705,7612,SNI-538,,,IDR,"Rp2.599.135,26",2599135.26,,257572,,,2599135.26
6533372,SNI20220520-706,20/5/2022,Print,SNI20220520-706,179149,SNI-033,,,IDR,"Rp364.360,12",364360.12,,36105,,,364360.12
6533373,SNI20220520-707,20/5/2022,Print,SNI20220520-707,17030,SNI-277,,,IDR,"Rp1.381.998,47",1381998.47,,136958,,,1381998.47
6533374,SNI20220520-708,20/5/2022,Print,SNI20220520-708,SNI-222,SNI-222,,,IDR,"Rp131.755,84",131755.84,,13055,,,131755.84
6533375,SNI20220520-709,20/5/2022,Print,SNI20220520-709,SNI-223,SNI-223,,,IDR,"Rp176.657,72",176657.72,,17504,,,176657.72
6533376,SNI20220520-710,20/5/2022,Print,SNI20220520-710,SNI-499,SNI-499,,,IDR,"Rp1.300.899,34",1300899.34,,128924,,,1300899.34
6533377,SNI20220520-711,20/5/2022,Print,SNI20220520-711,GRK-020,SNI-497,,,IDR,"Rp451.374,45",451374.45,,44729,,,451374.45
6533378,SNI20220520-712,20/5/2022,Print,SNI20220520-712,SNI-212,SNI-212,,,IDR,"Rp103.651,24",103651.24,,10269,,,103651.24
6533379,SNI20220520-713,20/5/2022,Print,SNI20220520-713,7188,SNI-031,,,IDR,"Rp1.126.806,01",1126806.01,,111669,,,1126806.01
6533380,SNI20220520-714,20/5/2022,Print,SNI20220520-714,160472,SNI-124,,,IDR,"Rp150.338,02",150338.02,,14898,,,150338.02
6533381,SNI20220520-715,20/5/2022,Print,SNI20220520-715,SNI-966,SNI-966,,,IDR,"Rp116.325,89",116325.89,,11528,,,116325.89
6533382,SNI20220520-716,20/5/2022,Print,SNI20220520-716,SNI-953,SNI-953,,,IDR,"Rp35.216,80",35216.8,,3489,,,35216.8
6533383,SNI20220520-717,20/5/2022,Print,SNI20220520-717,139896,SNI-261,,,IDR,"Rp70.433,61",70433.61,,6979,,,70433.61
6533384,SNI20220520-718,20/5/2022,Print,SNI20220520-718,SNI-969,SNI-969,,,IDR,"Rp5.599.283,24",5599283.24,,554885,,,5599283.24
6533385,SNI20220521-866,21/5/2022,Print,SNI20220521-866,12787,SNI-794,,,IDR,"Rp4.715.250,56",4715250.56,,467279,,,4715250.56
6533386,SNI20220521-867,21/5/2022,Print,SNI20220521-867,SNI-642,SNI-642,,,IDR,"Rp59.349,82",59349.82,,5882,,,59349.82
6533387,SNI20220521-868,21/5/2022,Print,SNI20220521-868,SNI-083,SNI-083,,,IDR,"Rp246.493,02",246493.02,,24426,,,246493.02
6533388,SNI20220521-869,21/5/2022,Print,SNI20220521-869,SNI-103,SNI-103,,,IDR,"Rp170.029,88",170029.88,,16850,,,170029.88
6533389,SNI20220521-870,21/5/2022,Print,SNI20220521-870,51672,SNI-089,,,IDR,"Rp42.384,72",42384.72,,4200,,,42384.72
6533390,SNI20220521-871,21/5/2022,Print,SNI20220521-871,SNI-098,SNI-098,,,IDR,"Rp252.765,72",252765.72,,25049,,,252765.72
6533391,SNI20220521-872,21/5/2022,Print,SNI20220521-872,5475,SNI-556,,,IDR,"Rp421.176,63",421176.63,,41737,,,421176.63
6533392,SNI20220521-873,21/5/2022,Print,SNI20220521-873,SNI-364,SNI-364,,,IDR,"Rp4.804.513,34",4804513.34,,476124,,,4804513.34
6533393,SNI20220521-874,21/5/2022,Print,SNI20220521-874,SNI-088,SNI-088,,,IDR,"Rp1.608.854,05",1608854.05,,159439,,,1608854.05
6533394,SNI20220521-875,21/5/2022,Print,SNI20220521-875,37345,SNI-135,,,IDR,"Rp9.853.800,47",9853800.47,,976504,,,9853800.47
6533395,SNI20220521-976,21/5/2022,Print,SNI20220521-976,SNI-570,SNI-570,,,IDR,"Rp4.278.000,00",4278000,,423948,,,4278000
6533396,SNI20220521-997,21/5/2022,Print,SNI20220521-997,SNI-568,SNI-568,,,IDR,"Rp5.213.100,00",5213100,,516614,,,5213100
6533397,SNI20220523-952,23/5/2022,Print,SNI20220523-952,SNI-953,SNI-953,,,IDR,"Rp188.591,26",188591.26,,18687,,,188591.26
6533420,SNI20220523-953,23/5/2022,Print,SNI20220523-953,6821,SNI-155,,,IDR,"Rp15.046.453,06",15046453.06,,1491094,,,15046453.06
6533398,SNI20220523-954,23/5/2022,Print,SNI20220523-954,10920,SNI-885,,,IDR,"Rp256.532,46",256532.46,,25422,,,256532.46
6533399,SNI20220523-955,23/5/2022,Print,SNI20220523-955,SNI-475,SNI-475,,,IDR,"Rp226.824,60",226824.6,,22475,,,226824.6
6533400,SNI20220523-956,23/5/2022,Print,SNI20220523-956,SNI-010,SNI-735,,,IDR,"Rp175.519,86",175519.86,,17390,,,175519.86
6533401,SNI20220523-957,23/5/2022,Print,SNI20220523-957,SNI-600,SNI-600,,,IDR,"Rp183.100,52",183100.52,,18143,,,183100.52
6533402,SNI20220523-958,23/5/2022,Print,SNI20220523-958,178566,SNI-608,,,IDR,"Rp125.688,91",125688.91,,12456,,,125688.91
6533403,SNI20220523-959,23/5/2022,Print,SNI20220523-959,SNI-377,SNI-733,,,IDR,"Rp609.769,23",609769.23,,60421,,,609769.23
6533404,SNI20220523-960,23/5/2022,Print,SNI20220523-960,5751,SNI-609,,,IDR,"Rp731.808,67",731808.67,,72520,,,731808.67
6533405,SNI20220523-961,23/5/2022,Print,SNI20220523-961,SNI-254,SNI-254,,,IDR,"Rp968.690,35",968690.35,,95996,,,968690.35
6533406,SNI20220523-962,23/5/2022,Print,SNI20220523-962,5676,SNI-567,,,IDR,"Rp461.106,18",461106.18,,45693,,,461106.18
6533407,SNI20220523-963,23/5/2022,Print,SNI20220523-963,SNI-649,SNI-649,,,IDR,"Rp488.220,58",488220.58,,48376,,,488220.58
6533408,SNI20220523-964,23/5/2022,Print,SNI20220523-964,SNI-674,SNI-674,,,IDR,"Rp1.470.987,00",1470987,,145773,,,1470987
6533419,SNI20220523-965,23/5/2022,Print,SNI20220523-965,SNI-927,SNI-927,,,IDR,"Rp21.571.637,61",21571637.61,,2137732,,,21571637.61
6533409,SNI20220523-966,23/5/2022,Print,SNI20220523-966,SNI-492,SNI-492,,,IDR,"Rp5.198.010,29",5198010.29,,515119,,,5198010.29
6533410,SNI20220523-967,23/5/2022,Print,SNI20220523-967,SNI-971,SNI-971,,,IDR,"Rp1.524.433,10",1524433.1,,151071,,,1524433.1
6533411,SNI20220523-968,23/5/2022,Print,SNI20220523-968,50519,SNI-970,,,IDR,"Rp217.776,59",217776.59,,21582,,,217776.59
6533412,SNI20220523-969,23/5/2022,Print,SNI20220523-969,360,SNI-508,,,IDR,"Rp1.023.610,00",1023610,,101432,,,1023610
6533413,SNI20220523-970,23/5/2022,Print,SNI20220523-970,SNI-597,SNI-597,,,IDR,"Rp1.606.169,52",1606169.52,,159166,,,1606169.52
6533414,SNI20220523-971,23/5/2022,Print,SNI20220523-971,41194,SNI-588,,,IDR,"Rp1.042.736,15",1042736.15,,103335,,,1042736.15
6533415,SNI20220523-972,23/5/2022,Print,SNI20220523-972,SNI-968,SNI-968,,,IDR,"Rp22.866.479,49",22866479.49,,2266047,,,22866479.49
6533416,SNI20220523-973,23/5/2022,Print,SNI20220523-973,SNI-972,SNI-972,,,IDR,"Rp37.114,26",37114.26,,3678,,,37114.26
6533417,SNI20220523-974,23/5/2022,Print,SNI20220523-974,7097,SNI-167,,,IDR,"Rp19.728.201,19",19728201.19,,1955049,,,19728201.19
6533418,SNI20220523-975,23/5/2022,Print,SNI20220523-975,8597,SNI-073,,,IDR,"Rp6.938.881,57",6938881.57,,687637,,,6938881.57
6533421,SNI20220523-977,23/5/2022,Print,SNI20220523-977,SNI-968,SNI-968,,,IDR,"Rp13.348.144,93",13348144.93,,1322789,,,13348144.93
6533425,SNI20220524-1000,24/5/2022,Print,SNI20220524-1000,5162,SNI-902,,,IDR,"Rp589.806,25",589806.25,,58447,,,589806.25
6533422,SNI20220524-1001,24/5/2022,Print,SNI20220524-1001,3389,SNI-804,,,IDR,"Rp265.995,06",265995.06,,26361,,,265995.06
6533426,SNI20220524-1002,24/5/2022,Print,SNI20220524-1002,131746,SNI-228,,,IDR,"Rp351.485,66",351485.66,,34831,,,351485.66
6533427,SNI20220524-1003,24/5/2022,Print,SNI20220524-1003,98,SNI-224,,,IDR,"Rp196.274,76",196274.76,,19451,,,196274.76
6533428,SNI20220524-1004,24/5/2022,Print,SNI20220524-1004,139896,SNI-261,,,IDR,"Rp226.848,47",226848.47,,22479,,,226848.47
6533429,SNI20220524-1005,24/5/2022,Print,SNI20220524-1005,SNI-680,SNI-680,,,IDR,"Rp138.036,39",138036.39,,13679,,,138036.39
6533430,SNI20220524-1006,24/5/2022,Print,SNI20220524-1006,SNI-522,SNI-522,,,IDR,"Rp138.524,14",138524.14,,13728,,,138524.14
6533431,SNI20220524-1007,24/5/2022,Print,SNI20220524-1007,SNI-013,SNI-961,,,IDR,"Rp179.608,55",179608.55,,17798,,,179608.55
6533432,SNI20220524-1008,24/5/2022,Print,SNI20220524-1008,SNI-772,SNI-772,,,IDR,"Rp4.973.397,81",4973397.81,,492864,,,4973397.81
6533433,SNI20220524-1009,24/5/2022,Print,SNI20220524-1009,SNI-966,SNI-966,,,IDR,"Rp666.869,02",666869.02,,66086,,,666869.02
6533434,SNI20220524-1010,24/5/2022,Print,SNI20220524-1010,8987,SNI-166,,,IDR,"Rp2.177.760,86",2177760.86,,215815,,,2177760.86
6533435,SNI20220524-1011,24/5/2022,Print,SNI20220524-1011,100146,SNI-379,,,IDR,"Rp6.533.280,59",6533280.59,,647443,,,6533280.59
6533436,SNI20220524-1012,24/5/2022,Print,SNI20220524-1012,SNI-488,SNI-488,,,IDR,"Rp33.358.375,69",33358375.69,,3305786,,,33358375.69
6533437,SNI20220524-1013,24/5/2022,Print,SNI20220524-1013,SNI-476,SNI-476,,,IDR,"Rp250.441,88",250441.88,,24816,,,250441.88
6533438,SNI20220524-1014,24/5/2022,Print,SNI20220524-1014,SNI-919,SNI-919,,,IDR,"Rp36.843.099,76",36843099.76,,3651121,,,36843099.76
6533439,SNI20220524-1015,24/5/2022,Print,SNI20220524-1015,1108,SNI-229,,,IDR,"Rp700.710,88",700710.88,,69438,,,700710.88
6533440,SNI20220524-1016,24/5/2022,Print,SNI20220524-1016,SNI-225,SNI-225,,,IDR,"Rp338.843,14",338843.14,,33580,,,338843.14
