Date,Transaction Type,Transaction Number,Display Name,Customer ID,Status By Today,Warehouse,Location ID,Reference Number,Product Name,Product Code,Item Discount Header,Rate Header,Description,Quantity,Unit,Unit Price,Total Line,Discount Line %,Discount Rate,Tax Rate,Tax Rate ID,Total per line,Discount Amount,Tax Amount,Taxable Amount per Line,Discount %,Company Name,Rate,Gross Amount,Gross Amt New
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Avocado 25g,POP-0055,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,101131.3182,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,101131.3182,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Vanilla Blue 25g,POP-0061,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Yogurt Strawberry 25g,POP-0075,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Moccacino 25g,POP-0070,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Coklat Susu 25g,POP-0069,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Choco Cream 25g,POP-0068,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Cream Cheese 25g,POP-0077,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,87369.24036,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Pop Ice Vanilla Blue 25g,POP-0061,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,87369.24036,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,87369.24036,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,87369.24036,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-2%,,3,Karton,208518.1818,625554.5455,3.00%,3,10,5,606787.9091,87369.24036,59465.21509,594652.1509,2,,202262.6364,666253.1242,688110
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Pop Ice Coklat Biskuit 25g,POP-0059,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,87369.24036,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-2%,,5,Karton,208518.1818,1042590.909,3.00%,3,10,5,1011313.182,87369.24036,99108.69182,991086.9182,2,,202262.6364,1110421.874,1146850
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Anget Sari Susu Jahe 25g,ASR-0001,Promotion Discount,-2%,,3,Karton,194820,584460,3.00%,3,10,5,566926.2,87369.24036,55558.7676,555587.676,2,,188975.4,622484.9676,642906
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,**Anget Sari Wedang Jahe 24g,ASR-0002,Promotion Discount,-2%,,2,Karton,187150,374300,3.00%,3,10,5,363071,87369.24036,35580.958,355809.58,2,,181535.5,398651.958,411730
19/01/2022,Sales Order,SNI20220119-574,Tk usman jaya,32247,Closed,Sedati,14,SNI-306,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Coklat Susu 25g,POP-0069,Promotion Discount,-2%,,3,Karton,208518.1818,625554.5455,3.00%,3,10,5,606787.9091,178892.8849,59465.21509,594652.1509,2,,202262.6364,666253.1242,688110
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-2%,,5,Karton,208518.1818,1042590.909,3.00%,3,10,5,1011313.182,178892.8849,99108.69182,991086.9182,2,,202262.6364,1110421.874,1146850
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Kacang Hijau 25g,POP-0072,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,178892.8849,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-2%,,3,Karton,208518.1818,625554.5455,3.00%,3,10,5,606787.9091,178892.8849,59465.21509,594652.1509,2,,202262.6364,666253.1242,688110
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Blueberry 25g,POP-0065,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,178892.8849,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Thunder Choco Malt 25g,POP-0052,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,178892.8849,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Tornado Squash 25g,POP-0054,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,178892.8849,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Es Teler 25g,POP-0064,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,178892.8849,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-2%,,10,Karton,208518.1818,2085181.818,3.00%,3,10,5,2022626.364,178892.8849,198217.3836,1982173.836,2,,202262.6364,2220843.747,2293700
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Anget Sari Susu Jahe 25g,ASR-0001,Promotion Discount,-2%,,10,Karton,194820,1948200,3.00%,3,10,5,1889754,178892.8849,185195.892,1851958.92,2,,188975.4,2074949.892,2143020
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Nutrijell Ekonomis Coklat 20gr,NJL-0007,Promotion Discount,-2%,,3,Karton,283124.5455,849373.6364,3.00%,3,10,5,823892.4273,178892.8849,80741.45787,807414.5787,2,,274630.8091,904633.8851,934311
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Nutrijell Ekonomis Kelapa Muda 10g,NJL-0032,Promotion Discount,-2%,,2,Karton,194226.3636,388452.7273,3.00%,3,10,5,376799.1455,178892.8849,36926.31625,369263.1625,2,,188399.5727,413725.4617,427298
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Nutrijell Pudding Susu Coklat 145g,NJL-0014,Promotion Discount,-2%,,1,Karton,250727.2727,250727.2727,3.00%,3,10,5,243205.4545,178892.8849,23834.13455,238341.3455,2,,243205.4545,267039.5891,275800
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Nutrijell Pudding Susu Strawberry 145g,NJL-0019,Promotion Discount,-2%,,12,Pcs,6439.090909,77269.09091,3.00%,3,10,5,74951.01818,178892.8849,7345.199782,73451.99782,2,,6245.918182,82296.21796,84996
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Nutrijell Pudding Susu Mangga 130g,NJL-0018,Promotion Discount,-2%,,6,Pcs,6439.090909,38634.54545,3.00%,3,10,5,37475.50909,178892.8849,3672.599891,36725.99891,2,,6245.918182,41148.10898,42498
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,**Nutrijell Pudding Susu Cappucino 145g,NJL-0015,Promotion Discount,-2%,,6,Pcs,6439.090909,38634.54545,3.00%,3,10,5,37475.50909,178892.8849,3672.599891,36725.99891,2,,6245.918182,41148.10898,42498
19/01/2022,Sales Order,SNI20220119-575,Tk baru,24843,Closed,Sedati,14,SNI-312,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Anget Sari Susu Jahe 25g,ASR-0001,Promotion Discount,-2%,,3,Karton,194820,584460,3.00%,3,10,5,566926.2,92569.428,55558.7676,555587.676,2,,188975.4,622484.9676,642906
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Anget Sari Wedang Jahe 24g,ASR-0002,Promotion Discount,-2%,,3,Karton,187150,561450,3.00%,3,10,5,544606.5,92569.428,53371.437,533714.37,2,,181535.5,597977.937,617595
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Nutrijell Ekonomis Kelapa Muda 10g,NJL-0032,Promotion Discount,-2%,,3,Karton,194226.3636,582679.0909,3.00%,3,10,5,565198.7182,92569.428,55389.47438,553894.7438,2,,188399.5727,620588.1926,640947
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Nutrijell Ekonomis Melon 10g,NJL-0035,Promotion Discount,-2%,,2,Karton,194226.3636,388452.7273,3.00%,3,10,5,376799.1455,92569.428,36926.31625,369263.1625,2,,188399.5727,413725.4617,427298
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Nutrijell Ekonomis Strawberry 10g,NJL-0039,Promotion Discount,-2%,,2,Karton,194226.3636,388452.7273,3.00%,3,10,5,376799.1455,92569.428,36926.31625,369263.1625,2,,188399.5727,413725.4617,427298
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Nutrijell Ekonomis Anggur 10g,NJL-0043,Promotion Discount,-2%,,2,Karton,194226.3636,388452.7273,3.00%,3,10,5,376799.1455,92569.428,36926.31625,369263.1625,2,,188399.5727,413725.4617,427298
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Nutrijell Ekonomis Jeruk 10g,NJL-0038,Promotion Discount,-2%,,1,Karton,194226.3636,194226.3636,3.00%,3,10,5,188399.5727,92569.428,18463.15813,184631.5813,2,,188399.5727,206862.7309,213649
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Nutrijell Ekonomis Coklat 20gr,NJL-0007,Promotion Discount,-2%,,3,Karton,283124.5455,849373.6364,3.00%,3,10,5,823892.4273,92569.428,80741.45787,807414.5787,2,,274630.8091,904633.8851,934311
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Pop Ice Lychee 25g,POP-0073,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,92569.428,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,92569.428,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,92569.428,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,92569.428,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
19/01/2022,Sales Order,SNI20220119-580,Tk pangestu,32099,Closed,Sedati,14,SNI-168,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,76859.80182,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-2%,,4,Karton,208518.1818,834072.7273,3.00%,3,10,5,809050.5455,76859.80182,79286.95345,792869.5345,2,,202262.6364,888337.4989,917480
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,**Pop Ice Coklat Biskuit 25g,POP-0059,Promotion Discount,-2%,,4,Karton,208518.1818,834072.7273,3.00%,3,10,5,809050.5455,76859.80182,79286.95345,792869.5345,2,,202262.6364,888337.4989,917480
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,**Pop Ice Vanilla Blue 25g,POP-0061,Promotion Discount,-2%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,76859.80182,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-2%,,7,Karton,208518.1818,1459627.273,3.00%,3,10,5,1415838.455,76859.80182,138752.1685,1387521.685,2,,202262.6364,1554590.623,1605590
19/01/2022,Sales Order,SNI20220119-581,Tk Nurul,32019,Closed,Sedati,14,SNI-078,,Promotion Discount,Promotion Discount,-2%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
