Date,Transaction Type,Transaction Number,Display Name,Customer ID,Status By Today,Warehouse,Location ID,Reference Number,Product Name,Product Code,Item Discount Header,Rate Header,Description,Quantity,Unit,Unit Price,Total Line,Discount Line %,Discount Rate,Tax Rate,Tax Rate ID,Total per line,Discount Amount,Tax Amount,Taxable Amount per Line,Discount %,Company Name,Rate,Gross Amount,Gross Amt New
14/01/2022,Sales Order,SNI20220114-397,Tk Bu wati,32156,Closed,Sedati,14,SNI-215,**Pop Ice Thunder Choco Malt 25g,POP-0052,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,18668.69936,20024.001,200240.01,1,,202262.6364,222286.6374,229370
14/01/2022,Sales Order,SNI20220114-397,Tk Bu wati,32156,Closed,Sedati,14,SNI-215,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-397,Tk Bu wati,32156,Closed,Sedati,14,SNI-215,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,18668.69936,20024.001,200240.01,1,,202262.6364,222286.6374,229370
14/01/2022,Sales Order,SNI20220114-397,Tk Bu wati,32156,Closed,Sedati,14,SNI-215,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-397,Tk Bu wati,32156,Closed,Sedati,14,SNI-215,**Pop Ice Cream Cheese 25g,POP-0077,Promotion Discount,-3%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,18668.69936,8009.6004,80096.004,1,,40452.52727,88914.65495,91748
14/01/2022,Sales Order,SNI20220114-397,Tk Bu wati,32156,Closed,Sedati,14,SNI-215,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-397,Tk Bu wati,32156,Closed,Sedati,14,SNI-215,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,18668.69936,20024.001,200240.01,1,,202262.6364,222286.6374,229370
14/01/2022,Sales Order,SNI20220114-397,Tk Bu wati,32156,Closed,Sedati,14,SNI-215,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,**Pop Ice Durian 25g,POP-0066,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,3031.245,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,3031.245,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,**Pop Ice Avocado 25g,POP-0055,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,3031.245,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,3031.245,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,**Nutrijell Ekonomis Coklat 20gr,NJL-0007,Promotion Discount,-1%,,1,Box,23593.63636,23593.63636,1.00%,1,10,5,23357.7,3031.245,2312.4123,23124.123,1,,23357.7,25670.1123,25953
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,**Nutrijell Ekonomis Melon 10g,NJL-0035,Promotion Discount,-1%,,1,Box,16185.45455,16185.45455,1.00%,1,10,5,16023.6,3031.245,1586.3364,15863.364,1,,16023.6,17609.9364,17804
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,**Nutrijell Ekonomis Leci 10g,NJL-0036,Promotion Discount,-1%,,1,Box,16185.45455,16185.45455,1.00%,1,10,5,16023.6,3031.245,1586.3364,15863.364,1,,16023.6,17609.9364,17804
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-1%,,2,Pack,41703.63636,83407.27273,1.00%,1,10,5,82573.2,3031.245,8174.7468,81747.468,1,,41286.6,90747.9468,91748
14/01/2022,Sales Order,SNI20220114-400,Tk empat sembilan,32675,Closed,Sedati,14,SNI-734,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,2.00%,2,10,5,204347.8182,7765.217091,20230.434,202304.34,1,,204347.8182,224578.2522,229370
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,2.00%,2,10,5,204347.8182,7765.217091,20230.434,202304.34,1,,204347.8182,224578.2522,229370
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,**Pop Ice Avocado 25g,POP-0055,Promotion Discount,-2%,,3,Pack,41703.63636,125110.9091,2.00%,2,10,5,122608.6909,7765.217091,12138.2604,121382.604,1,,40869.56364,134746.9513,137622
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-2%,,3,Pack,41703.63636,125110.9091,2.00%,2,10,5,122608.6909,7765.217091,12138.2604,121382.604,1,,40869.56364,134746.9513,137622
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,7765.217091,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,7765.217091,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,7765.217091,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
14/01/2022,Sales Order,SNI20220114-401,Tk anidah Jaya,32388,Closed,Sedati,14,SNI-447,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Choco Cream 25g,POP-0068,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Durian 25g,POP-0066,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Avocado 25g,POP-0055,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Vanilla Blue 25g,POP-0061,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Doger 25g,POP-0062,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Thunder Choco Malt 25g,POP-0052,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Choco Cheese 25g,POP-0060,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Coklat Susu 25g,POP-0069,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Lychee 25g,POP-0073,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Yogurt Strawberry 25g,POP-0075,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,**Pop Ice Guava 25g,POP-0067,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,7018.722,4087.3734,40873.734,1,,41286.6,45373.9734,45874
14/01/2022,Sales Order,SNI20220114-402,Aneka snack,6931,Closed,Sedati,14,SNI-204,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Anget Sari Susu Jahe 25g,ASR-0001,Promotion Discount,-3%,,2,Pack,38963.63636,77927.27273,3.00%,3,10,5,75589.45455,5304.277455,7483.356,74833.56,1,,37794.72727,83072.81055,85720
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Anget Sari Wedang Jahe 24g,ASR-0002,Promotion Discount,-3%,,6,Pack,15595.45455,93572.72727,3.00%,3,10,5,90765.54545,5304.277455,8985.789,89857.89,1,,15127.59091,99751.33445,102930
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Doger 25g,POP-0062,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Es Teler 25g,POP-0064,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Guava 25g,POP-0067,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Thunder Choco Malt 25g,POP-0052,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Choco Cheese 25g,POP-0060,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Cream Cheese 25g,POP-0077,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Coklat Susu 25g,POP-0069,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Moccacino 25g,POP-0070,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-3%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,5304.277455,4004.8002,40048.002,1,,40452.52727,44457.32747,45874
15/01/2022,Sales Order,SNI20220115-403,Tk cahaya timur,32733,Closed,Sedati,14,SNI-792,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,2.00%,2,10,5,204347.8182,10263.30836,20230.434,202304.34,1,,204347.8182,224578.2522,229370
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,**Pop Ice Blueberry 25g,POP-0065,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,10263.30836,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,**Pop Ice Cappucino 25g,POP-0076,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,10263.30836,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,**Pop Ice Choco Cheese 25g,POP-0060,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,10263.30836,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,**Pop Ice Choco Cream 25g,POP-0068,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,10263.30836,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,**Pop Ice Cream Cheese 25g,POP-0077,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,10263.30836,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
15/01/2022,Sales Order,SNI20220115-404,Toko Erni Snack,32592,Closed,Sedati,14,SNI-651,**Pop Ice Doger 25g,POP-0062,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,10263.30836,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
